DateTime,Site_Name,TotalFiles,TotalLocalStorage,TotalWebSQL,TotalIndexedDB,LST_set_FuD,LST_set_IfS,LST_set_For,LST_set_Whi,LST_set_DoW,LST_set_Swt,LST_set_Try,LST_set_Var,LST_set_FuE,LST_set_Blo,LST_set_Tot,LST_set_ToS,LST_get_FuD,LST_get_IfS,LST_get_For,LST_get_Whi,LST_get_DoW,LST_get_Swt,LST_get_Try,LST_get_Var,LST_get_FuE,LST_get_Blo,LST_get_Tot,LST_get_ToS,LST_rmv_FuD,LST_rmv_IfS,LST_rmv_For,LST_rmv_Whi,LST_rmv_DoW,LST_rmv_Swt,LST_rmv_Try,LST_rmv_Var,LST_rmv_FuE,LST_rmv_Blo,LST_rmv_Tot,LST_rmv_ToS,WSQ_exe_FuD,WSQ_exe_IfS,WSQ_exe_For,WSQ_exe_Whi,WSQ_exe_DoW,WSQ_exe_Swt,WSQ_exe_Try,WSQ_exe_Var,WSQ_exe_FuE,WSQ_exe_Blo,WSQ_exe_Tot,WSQ_exe_ToS,WSQ_upd_FuD,WSQ_upd_IfS,WSQ_upd_For,WSQ_upd_Whi,WSQ_upd_DoW,WSQ_upd_Swt,WSQ_upd_Try,WSQ_upd_Var,WSQ_upd_FuE,WSQ_upd_Blo,WSQ_upd_Tot,WSQ_upd_ToS,WSQ_del_FuD,WSQ_del_IfS,WSQ_del_For,WSQ_del_Whi,WSQ_del_DoW,WSQ_del_Swt,WSQ_del_Try,WSQ_del_Var,WSQ_del_FuE,WSQ_del_Blo,WSQ_del_Tot,WSQ_del_ToS,IDB_add_FuD,IDB_add_IfS,IDB_add_For,IDB_add_Whi,IDB_add_DoW,IDB_add_Swt,IDB_add_Try,IDB_add_Var,IDB_add_FuE,IDB_add_Blo,IDB_add_Tot,IDB_add_ToS,IDB_get_FuD,IDB_get_IfS,IDB_get_For,IDB_get_Whi,IDB_get_DoW,IDB_get_Swt,IDB_get_Try,IDB_get_Var,IDB_get_FuE,IDB_get_Blo,IDB_get_Tot,IDB_get_ToS,IDB_geA_FuD,IDB_geA_IfS,IDB_geA_For,IDB_geA_Whi,IDB_geA_DoW,IDB_geA_Swt,IDB_geA_Try,IDB_geA_Var,IDB_geA_FuE,IDB_geA_Blo,IDB_geA_Tot,IDB_geA_ToS,IDB_del_FuD,IDB_del_IfS,IDB_del_For,IDB_del_Whi,IDB_del_DoW,IDB_del_Swt,IDB_del_Try,IDB_del_Var,IDB_del_FuE,IDB_del_Blo,IDB_del_Tot,IDB_del_ToS
2019-02-02 02:46:11,offmp3.com,5,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,21,0,9,27,5,11,1,0,1,0,1,17,66,0,39,102,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,4,55,0,25,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:46:15,ofweek.com,12,6,0,276,0,1,0,0,0,0,2,0,4,0,2,7,0,2,0,0,0,0,0,0,4,0,2,6,0,1,0,0,0,0,0,0,4,0,2,5,0,33,0,0,0,0,0,61,125,0,62,219,18,115,10,0,0,0,12,226,425,0,214,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:46:16,ofx.to,5,5,0,1,0,2,0,0,0,0,1,1,1,0,1,5,0,8,0,0,0,0,4,2,4,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:46:18,ogone.com,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,1,0,10,0,0,24,0,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:46:18,ogranictraffic.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:46:37,ohchr.org,14,29,0,389,12,1,0,0,0,0,3,0,3,0,12,19,10,7,0,0,0,0,0,2,1,0,10,20,7,0,1,0,0,0,1,0,1,0,7,10,23,37,0,0,0,0,0,66,217,0,92,343,60,118,10,0,0,0,9,233,508,0,256,938,0,0,0,0,0,0,0,0,0,0,0,0,31,20,1,0,0,0,0,0,86,0,41,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:47:00,ojogos.com.br,33,108,0,352,7,7,0,0,0,0,7,19,77,0,39,117,5,4,0,0,0,0,2,32,81,0,43,124,4,4,1,0,0,0,5,10,56,0,26,80,1,13,13,0,0,9,0,37,130,0,69,203,31,39,6,0,0,6,1,109,375,0,198,567,0,8,6,0,0,0,0,26,54,0,25,94,14,30,4,0,0,0,0,29,156,0,60,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:47:03,ojooo.com,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,9,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:47:14,ok.ru,22,11,0,136,1,0,0,0,0,0,3,2,6,0,4,12,1,2,0,0,0,0,6,5,7,0,4,21,1,0,0,0,0,0,1,1,4,0,3,7,15,63,2,0,1,5,1,20,176,0,90,283,12,13,0,0,0,0,0,8,31,0,18,64,0,0,0,0,0,0,0,0,0,0,0,0,12,17,4,0,0,0,1,1,56,0,28,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:47:56,okanime.com,11,8,0,950,0,1,0,0,0,0,0,1,2,0,2,4,0,1,0,0,0,0,0,1,6,0,3,8,1,1,0,0,0,0,0,1,9,0,3,12,30,218,19,0,0,2,4,59,573,0,203,905,177,388,54,0,0,20,1,384,1849,0,567,2873,2,3,4,0,0,0,0,0,10,0,3,19,60,188,26,0,0,2,6,66,535,0,177,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:47:56,okaytab.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:48:35,okcupid.com,15,52,0,522,16,5,0,0,0,0,12,2,38,0,21,73,13,9,0,0,0,0,6,7,26,0,19,61,9,9,0,0,0,0,6,0,21,0,12,45,20,21,11,0,0,1,1,32,200,0,84,286,64,133,50,0,0,12,6,103,673,0,307,1041,0,0,0,0,0,0,0,2,8,0,5,10,45,43,16,0,0,2,6,46,308,0,126,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:48:57,okdiario.com,18,11,0,386,5,3,0,0,0,0,3,1,6,0,4,18,7,5,0,0,0,0,2,3,7,0,5,24,3,0,0,0,0,0,0,1,2,0,2,6,17,18,7,3,0,0,0,30,140,0,61,215,96,69,40,4,0,1,2,83,446,0,230,741,0,0,0,0,0,0,0,0,0,0,0,0,22,48,4,2,0,0,0,31,256,0,95,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:49:03,oke.io,10,26,0,111,5,23,0,1,0,0,15,0,10,0,9,54,4,22,0,0,0,0,16,4,12,0,11,58,4,12,0,1,0,0,7,1,9,0,6,34,2,6,1,3,0,0,0,1,34,0,18,47,8,22,3,4,0,0,0,10,138,0,69,185,0,0,0,0,0,0,0,0,0,0,0,0,12,25,0,4,0,0,6,4,49,0,24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:49:27,okezone.com,15,30,0,325,4,1,0,0,0,0,6,9,42,0,11,62,2,1,1,0,0,0,0,10,31,0,8,45,3,1,1,0,0,0,2,11,39,0,11,57,6,34,12,0,0,0,0,48,147,0,68,247,24,116,44,0,0,3,4,97,350,0,173,638,0,0,0,0,0,1,0,1,2,0,1,4,12,59,8,0,0,0,3,51,225,0,83,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:49:36,okidoki.ee,10,4,0,206,0,0,0,0,0,0,1,1,3,0,1,5,0,0,0,0,0,0,1,1,3,0,1,5,0,0,0,0,0,0,2,2,6,0,2,10,7,24,9,0,0,0,3,25,85,0,50,153,20,47,39,0,0,1,1,42,207,0,114,357,0,0,0,0,0,0,0,0,0,0,0,0,11,32,9,0,0,0,3,15,106,0,42,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:49:37,okmall.tw,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:50:21,okp.com,17,5,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,14,0,4,14,23,38,8,0,0,0,0,125,321,0,189,515,51,228,46,0,1,1,4,275,1146,0,521,1752,0,0,0,0,0,0,0,0,0,0,0,0,30,78,14,4,0,5,0,30,356,0,145,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:50:23,okwave.jp,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:50:28,olangal.to,16,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,10,29,0,11,40,2,0,0,0,0,0,0,11,25,0,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:51:38,oldnavy.com,46,114,0,1007,17,24,0,0,0,0,29,11,82,0,39,163,18,38,3,0,0,1,31,35,111,0,49,237,16,12,1,0,0,0,13,8,46,0,26,96,70,26,4,0,0,1,1,29,321,0,117,452,348,158,27,0,0,8,17,529,1540,0,659,2627,2,1,0,0,0,0,1,4,35,0,25,43,99,117,17,2,0,6,13,24,543,0,206,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:52:25,ole.com.ar,29,120,0,1045,13,83,0,0,0,2,27,15,95,0,41,235,10,96,0,0,0,6,33,30,132,0,50,307,7,52,0,0,0,0,9,15,83,0,29,166,50,101,7,6,0,1,5,60,424,0,178,654,221,389,6,3,0,13,8,326,1951,0,652,2917,0,0,0,0,0,0,0,0,0,0,0,0,49,286,19,3,0,19,9,115,688,0,215,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:52:27,olemiss.edu,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,0,0,0,0,10,32,0,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,11,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:52:28,olevod.com,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,10,12,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:52:29,olhardigital.com.br,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:52:47,olimp.kz,25,11,0,196,1,2,0,0,0,0,1,1,3,0,2,8,1,2,0,0,0,0,1,1,3,0,2,8,1,2,0,0,0,0,1,1,13,0,7,18,1,5,1,0,0,1,0,9,24,0,8,41,18,113,4,0,0,1,6,145,304,0,129,591,0,1,1,0,0,0,0,4,5,0,2,11,13,55,3,0,0,1,5,52,141,0,57,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:53:05,olimpkz.com,25,11,0,196,1,2,0,0,0,0,1,1,3,0,2,8,1,2,0,0,0,0,1,1,3,0,2,8,1,2,0,0,0,0,1,1,13,0,7,18,1,5,1,0,0,1,0,9,24,0,8,41,18,113,4,0,0,1,6,145,304,0,129,591,0,1,1,0,0,0,0,4,5,0,2,11,13,55,3,0,0,1,5,52,141,0,57,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:53:06,olimpo.link,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8,0,5,11,0,3,0,0,0,0,0,5,14,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:53:12,oload.xyz,15,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,5,2,0,0,0,0,0,17,1,22,0,22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,2,32,0,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:53:12,oloadcdn.net,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:53:31,olozmp3.net,12,5,0,105,0,2,0,0,0,0,1,1,1,0,1,5,0,8,0,0,0,0,4,2,4,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,3,0,0,0,4,47,0,23,71,5,13,1,1,0,0,0,0,71,0,45,91,0,0,0,0,0,0,0,0,0,0,0,0,13,29,2,3,0,1,3,7,75,0,37,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:54:07,olx.ua,17,16,0,432,0,3,0,0,0,0,5,4,14,0,5,26,0,0,0,0,0,0,5,7,17,0,6,29,0,1,0,0,0,0,4,4,14,0,5,23,6,28,9,3,0,1,0,122,210,0,155,379,21,80,38,0,0,1,6,77,323,0,167,546,0,0,0,0,0,0,0,0,0,0,0,0,8,88,5,1,0,2,12,35,292,0,110,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:54:26,olymptrade.com,12,3,0,379,0,1,0,0,0,0,1,1,2,0,1,5,0,1,0,0,0,0,1,1,2,0,1,5,0,1,0,0,0,0,1,1,2,0,1,5,12,18,10,0,0,1,0,57,162,0,81,260,59,105,51,0,0,7,8,119,534,0,239,883,0,0,0,0,0,0,0,0,0,0,0,0,19,26,14,0,0,2,6,14,159,0,59,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:54:28,omaze.com,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:54:50,omegle.com,15,1,0,546,1,0,0,0,0,0,1,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,47,10,0,0,0,0,76,241,0,121,401,88,148,15,0,0,1,10,273,605,0,324,1140,0,0,0,0,0,0,0,0,0,0,0,0,27,45,4,0,0,0,4,13,219,0,101,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:22,omgcheckitout.com,27,12,0,502,0,1,0,0,0,0,5,1,11,0,4,18,0,0,0,0,0,0,5,4,15,0,5,24,0,0,0,0,0,0,3,1,9,0,3,13,21,18,6,0,0,0,0,40,197,0,76,282,27,46,37,0,0,1,14,353,684,0,327,1162,0,0,0,0,0,0,0,0,0,0,0,0,13,42,3,0,0,1,2,48,292,0,99,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:27,omicsonline.org,13,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,0,0,0,18,41,0,22,78,12,37,37,0,0,1,1,40,119,0,65,247,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,20,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:28,omniglot.com,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:28,omnivox.ca,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:29,omorashi.org,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,10,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:42,on.cc,30,24,0,93,0,4,0,0,0,0,1,8,23,0,8,36,0,3,0,0,0,0,0,12,23,0,8,38,0,2,0,0,0,0,1,8,23,0,8,34,0,0,0,0,0,0,0,0,4,0,4,4,1,51,1,0,0,0,0,11,77,0,56,141,0,0,0,0,0,0,0,0,0,0,0,0,19,63,3,4,0,0,7,4,62,0,33,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:44,onamae.com,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:45,onclickbright.com,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:45,onclickpulse.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:45,onclickrev.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:50,ondemandkorea.com,6,19,0,95,0,15,0,0,0,0,9,1,23,0,11,48,0,12,0,0,0,0,0,1,12,0,6,25,0,3,0,0,0,0,0,0,4,0,2,7,0,2,0,0,0,0,0,1,2,0,1,5,4,85,5,0,0,9,3,40,214,0,65,360,0,1,0,0,0,0,1,3,8,0,3,13,8,20,3,0,0,1,0,1,61,0,26,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 02:55:50,ondisk.co.kr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
